ID,Date,Country,VehID,Destination,KmInit,KmFinal,FuelBought,AmountFuel,CashFuel,AmountCash,FuelKm,DriverID
46388,9/8/2015,2,62,CRS-BLUE BERRY TRAVEL-CRS,9435,9447,0,0,0,0,0,15
46390,8/31/2015,2,59,CRS-CHEZ FELLOW-CRS,31782,31784,0,0,0,0,0,8
46391,9/1/2015,2,59,CRS-ANKORONDRANO-CRS,31784,31808,0,0,0,0,0,8
46392,9/1/2015,2,59,CRS-BMOI-AUXIMAD-BONNET-CRS,31808,31816,0,0,0,0,0,8
46393,9/1/2015,2,59,CRS-IVANDRY-BONET-CRS,31816,31841,0,0,0,0,0,53
46394,8/26/2015,2,66,CRS-AMBOSITRA,26917,27172,62.18000031,195867,0,0,26918,13
46395,8/26/2015,2,66,AMBOSITRA-RANOMAFANA,27172,27325,29.47999954,93198,0,0,27172,13
46396,8/27/2015,2,66,RANOMAFANA-FRF,27325,27613,36.63999939,115416,0,0,27505,13
46397,8/28/2015,2,66,FRF HTL-BUREAU-HTL-BUREAU-FRF HTL,27613,27623,0,0,0,0,0,13
46398,8/29/2015,2,66,HTL-BUREAU-VILLE-BUREAU-HTL-BUREAU-HTL,27623,27634,0,0,0,0,0,13
46399,8/30/2015,2,66,FRF-FIANARANTSOA,27634,27982,60,189000,0,0,27976,13
46400,9/13/2015,2,59,CRS-IAVOLOHA,31841,31862,57.13999939,180000,0,0,31862,8
46401,8/31/2015,2,66,FNR-FRF-HTL-BUREAU-HTL,27982,28329,0,0,0,0,0,13
46402,9/13/2015,2,59,IAVOLOHA-RANOMAFANA,31862,32238,29.14999962,92406,0,0,32107,8
46403,9/1/2015,2,66,HTL-BUREAU-GARAGE-ESSAIE-BUREAU-HTL-BUREAU-CARITAS-BUREAU-DIST COURRIER-CROA-BUREAU-HTL,28329,28345,0,0,0,0,0,13
46404,9/14/2015,2,59,RANOMAFANA-ANTARETRA-RANOMAFANA,32238,32328,0,0,0,0,0,8
46405,9/15/2015,2,59,RANOMAFANA-ANDRORANGAVOLA-RANOMAFANA,32328,32448,0,0,0,0,0,8
46406,9/16/2015,2,59,RANOMAFANA-ANTARETRA-MANANJARY,32448,32590,0,0,0,0,0,8
46407,9/17/2015,2,59,MANANJARY HOTEL-EVECHE-BDEM-MANANJARY HOTEL (4FOIS),32590,32644,0,0,0,0,0,8
46408,9/2/2015,2,66,HTL-BUREAU-VISITE INTRODUCTION-BUREAU-HTL,28345,28362,0,0,0,0,0,13
46409,9/18/2015,2,59,MANANJARY EVECHE-BDEM-MANANJARY HOTEL (4FOIS),32644,32691,31.75,108000,0,0,32656,8
46410,9/19/2015,2,59,MANANJARY HOTEL-BDEM-ANTSIRBE,32691,33058,86.12000275,273000,0,0,32961,8
46411,9/3/2015,2,66,FRF-MANAKARA,28362,28480,64.15000153,202073,0,0,28476,13
46412,9/20/2015,2,59,ANTSIRABE-CRS,33058,33248,0,0,0,0,0,8
46413,9/20/2015,2,59,CRS-IVATO-CRS,33248,33297,0,0,0,0,0,20
46414,9/4/2015,2,66,MANAKARA-CRS TNR,28480,29041,53.65000153,169000,0,0,28877,13
46415,9/21/2015,2,59,CRS-AMBATOFOTSY-CRS,33297,33358,0,0,0,0,0,8
46416,9/5/2015,2,66,CRS-GALANA SOANIERNA-CRS,29041,29053,0,0,0,0,0,13
46417,8/31/2015,2,58,CRS-ADRA-CRS,31556,31566,0,0,0,0,0,56
46418,8/26/2015,2,15,CRS-CDD-BETSINJAKA-CRS,160724,160734,0,0,0,0,0,82
46419,8/26/2015,2,15,CRS-CDD-CYBER-CRS,160734,160740,0,0,0,0,0,82
46420,9/2/2015,2,58,CRS-ALL INFO-CRS,31566,31569,0,0,0,0,0,2
46421,8/26/2015,2,15,CRS-BETSINJAKA-TELMA-BETSINJAKA-CRS,160740,160756,0,0,0,0,0,82
46422,8/26/2015,2,15,CRS-BETSINJAKA-SAIFEE-CRS,160756,160765,0,0,0,0,0,82
46423,8/27/2015,2,15,CRS-CDD-BETSINJAKA-CRS-CYBER-CRS,160765,160781,0,0,0,0,0,82
46424,9/2/2015,2,58,CRS-O'GARAGE-CRS,31569,31580,0,0,0,0,0,2
46425,8/27/2015,2,15,CRS-CDD-CYBERT-CRS,160781,160788,0,0,0,0,0,82
46426,8/27/2015,2,15,CRS-CDD-BETSINJAKA-CRS,160788,160798,0,0,0,0,0,82
46427,8/27/2015,2,15,CRS-CDD-CRS,160798,160804,0,0,0,0,0,82
46428,9/2/2015,2,58,CRS-ADRA-CRS,31580,31594,0,0,0,0,0,2
46429,8/27/2015,2,15,CRS-MAHAYANAH-SAIFEE-PALETUVIER-CRS-CDD-CRS,160804,160818,0,0,0,0,0,82
46430,8/27/2015,2,15,CRS-MAHAYANAH-SAIFEE-CRS,160818,160828,0,0,0,0,0,82
46431,9/2/2015,2,58,CRS-FMR,31594,31601,0,0,0,0,0,49
46432,9/3/2015,2,58,FMR-GOELAND SCHOOL-CRS,31601,31612,0,0,0,0,0,49
46433,9/3/2015,2,58,CRS-MAE-CENTRE FISCAL-CRS,31612,31629,0,0,0,0,0,2
46434,9/3/2015,2,58,CRS-GALANA-CRS,31629,31630,0,0,0,0,0,2
46435,9/3/2015,2,58,CRS-MADA IMMO-ANOSIBE-CRS,31630,31647,0,0,0,0,0,53
46436,9/3/2015,2,58,CRS-FMR,31647,31654,0,0,0,0,0,49
46437,9/4/2015,2,58,FMR-CRS,31654,31664,0,0,0,0,0,49
46438,9/4/2015,2,58,CRS-FMR,31664,31671,0,0,0,0,0,49
46439,8/27/2015,2,15,CRS-BETSINJAKA-SAIFEE-CRS,160828,160838,0,0,0,0,0,82
46440,9/4/2015,2,58,FMR-SCE GALANA-FMR,31671,31678,48.68999863,153372,0,0,31677,49
46441,8/28/2015,2,15,CRS-CDD-CRS-BETSINJAKA-CRS,160838,160847,0,0,0,0,0,82
46442,8/28/2015,2,15,CRS-CDD-CRS,160847,160854,0,0,0,0,0,82
46443,9/4/2015,2,58,IVANDRY,31678,31683,0,0,0,0,0,49
46444,8/28/2015,2,15,CRS-CDD-CRS,160854,160863,0,0,0,0,0,82
46445,8/28/2015,2,15,CRS-CDD-BETSINJAKA-CRS-BETSINJAKA-SAIFEE-CRS,160863,160885,0,0,0,0,0,82
46446,8/28/2015,2,15,CRS-SAIFEE-CRS,160885,160891,0,0,0,0,0,82
46447,8/28/2015,2,15,CRS-TELMA-CRS,160891,160897,0,0,0,0,0,82
46448,8/28/2015,2,15,CRS-BETSINJAKA-CDD-CRS-SAIFEE-CRS,160897,160913,0,0,0,0,0,82
46449,8/28/2015,2,15,CRS-TSIENENGEA-CRS,160913,160918,0,0,0,0,0,82
46450,8/30/2015,2,15,CRS-SAIFEE-BETSINJAKA-CYBER-BETSINJAKA-CRS,160918,160937,0,0,0,0,0,82
46451,9/5/2015,2,58,TANA-MANTASOA-TANA,31683,31822,0,0,0,0,0,49
46452,9/7/2015,2,58,FMR-CRS,31822,31831,0,0,0,0,0,49
46453,9/7/2015,2,58,CRS-JIM-CRS,31831,31834,0,0,0,0,0,53
46454,8/31/2015,2,15,CRS-AEROPORT-SAIFEE-CRS,160937,160953,0,0,0,0,0,82
46455,8/31/2015,2,15,CRS-PERE BARRE-AIR MAD-PERE BARRE-BNI-CRS,160953,160971,0,0,0,0,0,82
46456,9/7/2015,2,58,CRS-COLIS EXPRESS-CRS,31834,31837,0,0,0,0,0,9
46457,8/31/2015,2,15,CRS-CDD-BOA-CRS,160971,160981,86.73999786,273233,0,0,160974,82
46458,8/31/2015,2,15,CRS-SAIFEE-CRS,160981,160989,0,0,0,0,0,82
46459,9/7/2015,2,58,CRS-FMR,31837,31844,0,0,0,0,0,49
46460,8/31/2015,2,15,CRS-CDD-CRS,160989,160995,0,0,0,0,0,82
46461,9/1/2015,2,15,CRS-SAIFEE-CRS,160995,161001,0,0,0,0,0,82
46462,9/8/2015,2,58,FMR-CRS,31844,31853,0,0,0,0,0,49
46463,9/1/2015,2,15,CRS-SAIFE-AEROPORT-CRS,161001,161026,0,0,0,0,0,82
46464,9/8/2015,2,58,CRS-FMR,31853,31860,0,0,0,0,0,49
46465,9/1/2015,2,15,CRS-BOA-CRS,161026,161029,0,0,0,0,0,82
46466,9/9/2015,2,58,FMR-CRS,31860,31870,0,0,0,0,0,49
46467,9/1/2015,2,15,CRS-SAIFEE-CRS,161029,161036,0,0,0,0,0,82
46468,9/2/2015,2,15,CRS-SAIFEE-CRS,161036,161042,0,0,0,0,0,82
46469,9/9/2015,2,58,CRS-FMR,31870,31877,0,0,0,0,0,49
46470,9/2/2015,2,15,CRS-GALANA-GARGE CHARLES-CRS,161042,161048,31.30999947,98630,0,0,161044,82
46471,9/10/2015,2,58,FMR-CRS,31877,31886,0,0,0,0,0,49
46472,9/2/2015,2,15,CRS-CDD-BOA-CRS,161048,161054,0,0,0,0,0,82
46473,9/10/2015,2,58,CRS-BUCAS-MAGASIN-BUCAS-MAGASIN-CRS,31886,31910,0,0,0,0,0,15
46474,9/2/2015,2,15,CRS-TSIANISIHA-ANDOHARANO-CRS,161054,161206,0,0,0,0,0,82
46475,9/2/2015,2,15,CRS-CDD-CRS,161206,161213,0,0,0,0,0,82
46476,9/3/2015,2,15,CRS-SAIFEE-CDD-AMBOHIMAHAVELO-MAHALEOTSE-CRS,161213,161334,0,0,0,0,0,82
46477,9/4/2015,2,15,CRS-SAIFEE-CRS,161334,161340,0,0,0,0,0,82
46478,9/10/2015,2,58,CRS-SOKHOTEL-CRS,31910,31911,0,0,0,0,0,49
46479,9/4/2015,2,15,CRS-SAIFEE-CRS,161340,161347,0,0,0,0,0,82
46480,9/10/2015,2,58,CRS-COLIS-CRS (2FOIS),31911,31914,0,0,0,0,0,8
46481,9/4/2015,2,15,CRS-CDD-BFV-CRS,161347,161354,0,0,0,0,0,82
46482,9/4/2015,2,15,CRS-BOA-CRS,161354,161357,0,0,0,0,0,82
46483,9/4/2015,2,15,CRS-COLIS EXPRESS-CRS,161357,161362,0,0,0,0,0,82
46484,9/10/2015,2,58,CRS-FMR,31914,31921,0,0,0,0,0,49
46485,9/11/2015,2,58,FMR-CRS,31921,31930,0,0,0,0,0,49
46486,9/7/2015,2,15,CRS-SEM-GARAGE VANA-CRS,161362,161368,0,0,0,0,0,82
46487,9/11/2015,2,58,CRS-COLIS-CRS,31930,31932,0,0,0,0,0,8
46488,9/7/2015,2,15,CRS-BOA-SCORE-LIBRAIRIE-CRS,161368,161375,0,0,0,0,0,82
46489,9/11/2015,2,58,CRS-FMR,31932,31939,0,0,0,0,0,49
46490,9/8/2015,2,15,CRS-SOCIETE MAMANA-IHSM-Q CENTRE-Q MOISE-CRS,161375,161388,0,0,0,0,0,82
46491,9/8/2015,2,15,CRS-SEM-BHL-CRS,161388,161395,0,0,0,0,0,82
46492,9/12/2015,2,58,IVANDRY-ANKORONDRANO,31939,31961,0,0,0,0,0,49
46493,9/8/2015,2,15,CRS-Q YOUNOUS-CRS-Q YOUNOUS-CRS,161395,161407,0,0,0,0,0,82
46494,9/13/2015,2,58,IVANDRY,31961,31965,0,0,0,0,0,49
46495,9/9/2015,2,15,CRS-CDD-BFV-CDD-SAIFEE-PERE BARRE-CDD-CRS,161407,161424,0,0,0,0,0,82
46496,9/9/2015,2,15,CRS-PERE BARRE-SAIFEE-CRS,161424,161431,0,0,0,0,0,82
46497,9/14/2015,2,58,FMR-CRS,31965,31974,0,0,0,0,0,49
46498,9/10/2015,2,15,CRS-GARAGE VANA-Q YOUNOUS -CRS,161431,161440,0,0,0,0,0,82
46499,9/14/2015,2,58,CRS-FMR,31974,31982,0,0,0,0,0,49
46500,9/10/2015,2,15,CRS-LIBRAIRIE FIDIO-CRS,161440,161446,0,0,0,0,0,82
46501,9/15/2015,2,58,FMR-CRS,31982,31991,0,0,0,0,0,49
46502,9/10/2015,2,15,CRS-LIBRAIRIE FIDIO-CRS,161446,161451,0,0,0,0,0,82
46503,9/10/2015,2,15,CRS-MVOLA TELMA-CRS,161451,161459,0,0,0,0,0,82
46504,9/15/2015,2,58,CRS-FMR,31991,31998,0,0,0,0,0,49
46505,9/11/2015,2,15,CRS-GALANA-CRS,161459,161469,0,0,0,0,0,82
46506,9/11/2015,2,15,CRS-Q YOUNOUS-CRS,161469,161483,0,0,0,0,0,82
46507,9/16/2015,2,58,FMR-CRS,31998,32008,0,0,0,0,0,49
46508,9/11/2015,2,15,CRS-GARAGE VANA-CRS,161483,161486,0,0,0,0,0,82
46509,9/16/2015,2,58,CRS-FMR,32008,32015,0,0,0,0,0,49
46510,9/17/2015,2,58,FMR-CRS,32015,32024,0,0,0,0,0,49
46511,8/31/2015,2,54,CRS-BMOI-BRUGASSUR-AUXIMAD-CRS,13343,13351,0,0,0,0,0,3
46512,8/31/2015,2,54,CRS-IVATO-IVANDRY-CRS,13351,13395,0,0,0,0,0,14
46513,9/2/2015,2,54,CRS-IVANDRY-ADRA-CRS,13395,13411,0,0,0,0,0,84
46514,9/2/2015,2,54,CRS-IVANDRY-CRS,13411,13429,0,0,0,0,0,84
46515,9/3/2015,2,54,JOSH POOLE - PERSONNEL,13429,13445,0,0,0,0,0,84
46516,9/4/2015,2,54,JOSH POOLE PERSONAL,13445,13536,0,0,0,0,0,84
46517,9/8/2015,2,54,JOSHUA POOLE PERSONAL,13536,13552,0,0,0,0,0,84
46518,9/9/2015,2,54,GATES MEETING-LOUVRE-CRS,13552,13575,0,0,0,0,0,84
46519,9/10/2015,2,54,JOSHUA POOLE PERSONAL,13575,13591,0,0,0,0,0,84
46520,9/11/2015,2,54,JOSHUA POOLE,13591,13607,0,0,0,0,0,84
46521,9/13/2015,2,54,IANDRY-CRS-JOSHUA POOLE PERSONAL,13607,13647,0,0,0,0,0,84
46522,8/27/2015,2,55,CRS-PNUD-CRS,17504,17531,0,0,0,0,0,8
46523,8/31/2015,2,55,CRS-IVATO-CRS,17531,17570,41.58000183,158086,0,0,17531,3
46524,8/31/2015,2,55,CRS-MAISON-CRS,17570,17573,0,0,0,0,0,56
46525,8/31/2015,2,55,CRS-MAISON-CRS,17573,17576,0,0,0,0,0,56
46526,8/31/2015,2,55,CRS-ADRA-CRS,17576,17592,0,0,0,0,0,56
46527,8/31/2015,2,55,CRS-MAISON-CRS,17592,17596,0,0,0,0,0,56
46528,9/8/2015,2,55,CRS-PNUD-SANIFER-USAID-CRS,17596,17625,0,0,0,0,0,8
46529,9/8/2015,2,55,CRS-HIS-ONN-PNNC-CRS,17625,17633,0,0,0,0,0,8
46530,9/9/2015,2,55,CRS-TSARALALANA-MAE-CRS,17633,17643,0,0,0,0,0,8
46531,9/9/2015,2,55,CRS-AMBANIDIA-CRS,17643,17646,0,0,0,0,0,8
46532,9/10/2015,2,55,CRS-MAGASIN SOAVIMBAHOAKA-ANALAMAHITSY-CRS,17646,17665,0,0,0,0,0,53
46533,9/10/2015,2,55,CRS-JIRAMA-ANALAMAHITSY-CRS,17665,17678,0,0,0,0,0,53
46534,9/10/2015,2,55,CRS-JIRAMA ANALAMAHITSY-FMR-CRS,17678,17694,0,0,0,0,0,53
46535,9/14/2015,2,55,CRS-MAISON-CRS,17694,17697,0,0,0,0,0,56
46536,9/8/2015,2,62,CRS-PNUD-UE-MIKOLO-PNUD-CRS,9447,9472,0,0,0,0,0,15
46537,9/9/2015,2,62,CRS-FIRAISANA IV-CRS,9472,9476,0,0,0,0,0,15
46538,9/9/2015,2,62,CRS-MIDI MADAGASIKARA-BMOI-CRS,9476,9487,0,0,0,0,0,15
46539,9/9/2015,2,62,CRS-PHARMACIA ANKADIFOTSY-BMOI-CRS,9487,9496,0,0,0,0,0,15
46540,9/9/2015,2,62,CRS-PNUD-CRS,9496,9512,0,0,0,0,0,15
46541,9/10/2015,2,62,CRS-CEC-MIN FIN-MIN FOP-CRS,9512,9531,0,0,0,0,0,8
46542,9/10/2015,2,62,CRS-ANNICK-CRS,9531,9536,0,0,0,0,0,70
46543,9/11/2015,2,62,CRS-BMOI-BOA-HANDISARL-AUXIMAD-CRS,9536,9541,0,0,0,0,0,8
46544,9/11/2015,2,62,CRS-ANNICK,9541,9546,0,0,0,0,0,70
46545,9/12/2015,2,62,COURSES A TANA,9546,9579,0,0,0,0,0,70
46546,9/17/2015,2,62,CRS-FARITANY-CRS,9579,9587,0,0,0,0,0,3
46547,9/17/2015,2,62,CRS-COLIS EXPRESS-CRS,9587,9588,0,0,0,0,0,3
46548,8/26/2015,2,50,HOTEL-CARITAS,98294,98296,0,0,0,0,0,21
46549,8/26/2015,2,50,MOROMBE-MANGOLIVOLO,98296,98321,0,0,0,0,0,21
46550,8/26/2015,2,50,MANGOLIVOLO-MOROMBE-MANGOLIVOLO,98321,98368,0,0,0,0,0,21
46551,8/26/2015,2,50,MANGILOVOLO-MOROMBE,98368,98397,0,0,0,0,0,21
46552,8/27/2015,2,50,HOTEL-CARITAS,98397,98399,0,0,0,0,0,21
46553,8/27/2015,2,50,MOROMBE-TULEAR,98399,98671,0,0,0,0,0,21
46554,8/28/2015,2,50,BUREAU-GALANA-CRS,98671,98678,58.72999954,185000,0,0,98675,21
46555,8/28/2015,2,50,CRS-CDD-CRS,98678,98683,0,0,0,0,0,21
46556,8/28/2015,2,50,CRS-CYBER (PHOTOCOPIE)-CRS,98683,98689,0,0,0,0,0,21
46557,8/30/2015,2,50,TULEAR (CRS)-ST AUGUSTIN,98689,98729,0,0,0,0,0,21
46558,8/30/2015,2,50,SAINT AUGUSTIN-TULEAR (SAIFEE),98729,98764,0,0,0,0,0,21
46559,8/30/2015,2,50,SAIFEE-BUREAU CRS,98764,98767,0,0,0,0,0,21
46560,8/31/2015,2,50,ULEAR (BUREAU CRS)-MILENAKA,98767,98834,0,0,0,0,0,21
46561,8/31/2015,2,50,MILENAKA-ANKILIMALINIKA,98834,98851,0,0,0,0,0,21
46562,8/31/2015,2,50,ANILIMALIKE-MILENAKA-VILLAGE TSIOSY,98851,98875,0,0,0,0,0,21
46563,9/1/2015,2,50,MILLENAKY-VILLAGE BELAVEKY-MILENAKY,98875,98886,0,0,0,0,0,21
46564,9/1/2015,2,50,MILENAKA-TULEAR (SAIFEE),98886,98952,0,0,0,0,0,21
46565,9/1/2015,2,50,SAIFEE-AIR MAD-CDD-CRS,98952,98964,46.75999832,147300,0,0,98962,21
46566,9/2/2015,2,50,CRS-PALLETUVIER-CRS,98964,98969,0,0,0,0,0,21
46567,9/2/2015,2,50,CRS-AEROPORT-TANAMBAO-CRS,98969,98990,0,0,0,0,0,21
46568,9/2/2015,2,50,CRS-PERE BARRE-CRS,98990,98992,0,0,0,0,0,21
46569,9/3/2015,2,50,BUREAU CRS-SAIFEE-AEROPORT,98992,99003,0,0,0,0,0,21
46570,9/3/2015,2,50,AEROPORT-COLIS EXPRESS-AEROPORT,99003,99018,0,0,0,0,0,21
46571,9/3/2015,2,50,AEROPORT-CRS,99018,99022,0,0,0,0,0,21
46572,9/3/2015,2,50,CRS-BAZAR BE-CRS,99022,99029,0,0,0,0,0,21
46573,9/3/2015,2,50,CRS-REGION-CRS,99029,99037,0,0,0,0,0,21
46574,9/3/2015,2,50,CRS-CDD-CRS,99037,99043,0,0,0,0,0,21
46575,9/3/2015,2,50,CRS-CDD-CRS,99043,99049,0,0,0,0,0,21
46576,9/3/2015,2,50,CRS-CDD-COLIS EXPRESS-CRS,99049,99056,0,0,0,0,0,21
46577,9/4/2015,2,50,CRS-LIBRE FIDIO-CDD-CRS,99056,99062,0,0,0,0,0,21
46578,9/4/2015,2,50,CRS-LIBRE FIDIO-CRS,99062,99068,0,0,0,0,0,21
46579,9/4/2015,2,50,CRS-BAZAR BE-CDD-CRS,99068,99078,0,0,0,0,0,21
46580,9/4/2015,2,50,CRS-CDD-SAIFEE-BAZAR BE- CRS,99078,99094,0,0,0,0,0,21
46581,9/4/2015,2,50,CRS-CDD-SAIFEE-BAZAR BE-CRS,99094,99100,0,0,0,0,0,21
46582,9/4/2015,2,50,CRS-SAIFEE-CDD-SAIFEE-CRS,99100,99109,0,0,0,0,0,21
46583,9/5/2015,2,50,BUREAU CRS-PREPARATION LOSTIQUE DIP-CRS,99109,99133,0,0,0,0,0,21
46584,9/5/2015,2,50,CRS-ANKETA BILO MALAZA-CRS,99133,99145,0,0,0,0,0,21
46585,9/5/2015,2,50,CRS-PREPARATION LOGISTIQUE DIP MOROMBE-CRS,99145,99176,0,0,0,0,0,21
46586,9/6/2015,2,50,CRS-PREPARATION DIP MOROMBE,99176,99186,0,0,0,0,0,21
46587,9/7/2015,2,50,CRS-GARAGE FITIAVA-CRS,99186,99188,0,0,0,0,0,21
46588,9/7/2015,2,50,CRS-LIBRAIRIE NEKENA-CRS (2 FOIS),99188,99202,0,0,0,0,0,21
46589,9/7/2015,2,50,CRS-BAZAR BE-CRS,99202,99208,0,0,0,0,0,21
46590,9/7/2015,2,50,CRS-BAZAR BE-CRS,99208,99217,0,0,0,0,0,21
46591,9/8/2015,2,50,BUREAU CRS-CDD-EVECHE-CRS-CDD-CRS,99217,99234,0,0,0,0,0,21
46592,9/8/2015,2,50,CRS-TANAMBAO-CRS,99234,99238,0,0,0,0,0,21
46593,9/8/2015,2,50,CRS-BOA-CRS,99238,99241,0,0,0,0,0,21
46594,9/10/2015,2,50,CRS-GARAGE-CRS,99241,99244,0,0,0,0,0,21
46595,9/10/2015,2,50,CRS-BOA (2 FOIS)-CRS-GARAGE-CRS,99244,99258,0,0,0,0,0,21
46596,9/11/2015,2,50,BUREAU CRS-GARAGE-GALANA-CRS,99258,99270,0,0,0,0,0,21
46597,9/12/2015,2,50,BUREAU CRS-PALETUVIER-CRS-CHEZ ANDRY-CRS,99270,99279,0,0,0,0,0,21
46598,8/31/2015,2,49,CRS-ANTANINARENINA-CRS,105507,105511,0,0,0,0,0,12
46599,8/31/2015,2,49,CRS-SABOTSY NAMEHANA-CRS,105511,105536,0,0,0,0,0,2
46600,9/1/2015,2,49,CRS-GALANA-CRS,105536,105537,60.65999985,191092,0,0,105536,3
46601,9/1/2015,2,49,CRS-TSIMBAZAZA-CRS,105537,105548,0,0,0,0,0,3
46602,9/1/2015,2,49,CRS-COLIS-CRS,105548,105550,0,0,0,0,0,3
46603,9/1/2015,2,49,CRSIVATO-AMOHOMIRARY-CRS,105550,105592,0,0,0,0,0,3
46604,9/2/2015,2,49,CRS-CHEZ JIM-FRANCHESCA-CHEZ ANNICK-CRS,105592,105608,0,0,0,0,0,3
46605,9/2/2015,2,49,CRS-INTERIEUR-ANTANIMENA-CRS,105608,105625,0,0,0,0,0,3
46606,9/3/2015,2,49,CRS-IVATO-CRS,105625,105675,0,0,0,0,0,3
46607,9/3/2015,2,49,CRS-CNAPS-CRS,105675,105682,0,0,0,0,0,3
46608,9/4/2015,2,49,CRS-ALL INFO-CRS,105682,105684,0,0,0,0,0,15
46609,9/4/2015,2,49,CRS-AMBASSADE SUD AF-CRS,105684,105696,0,0,0,0,0,15
46610,9/6/2015,2,49,CRS-AMBOLOKANDRINA-RANOMAFANA,105696,106088,51.43000031,163033,0,0,105957,3
46611,9/7/2015,2,49,RANOMAFANA-MANANJARY-BDEM,106088,106256,0,0,0,0,0,3
46612,9/9/2015,2,49,MANANJARY-BEM (4 FOIS),106256,106331,0,0,0,0,0,3
46613,9/10/2015,2,49,MANANJARY-BDEM (6FOIS),106331,106379,0,0,0,0,0,3
46614,9/11/2015,2,49,MANANJARY-BDEM,106379,106416,31.75,100000,0,0,106397,3
46615,9/12/2015,2,49,MANANJARY-ANTSIRABE,106416,106773,0,0,0,0,0,3
46616,9/13/2015,2,49,ANTSIRABE-AMBOLOKANDRINA-CRS,106773,106938,0,0,0,0,0,3
46617,9/14/2015,2,49,CRS-Tsimbazaza-akorondrano-CRS,106938,106955,0,0,0,0,0,3
46618,9/14/2015,2,49,CRS-ASSURANCE-CRS,106955,106961,0,0,0,0,0,3
46619,9/14/2015,2,49,CRS-COLIS-CRS,106961,106964,0,0,0,0,0,3
46620,9/15/2015,2,49,CRS-IBIS-CRS,106964,106975,0,0,0,0,0,3
46621,9/15/2015,2,49,CRS-CNAPS-CRS,106975,106996,0,0,0,0,0,3
46622,9/15/2015,2,49,CRS-CHEZ CRISTINA-ASSURANCE-BMOI-CRS,106996,107014,0,0,0,0,0,3
46623,9/15/2015,2,49,CRS-IVATO-MLLIS-CRS,107014,107053,0,0,0,0,0,3
46624,9/16/2015,2,49,CRS-ANALAKELY-FARITANY-CRS,107053,107061,0,0,0,0,0,3
46625,9/16/2015,2,49,CRS-BMOI-COLISEXPRESS-TSIMBAZAZA-67 Ha-CRS,107061,107086,0,0,0,0,0,12
46626,9/16/2015,2,49,CRS-MELLIS-CRS,107086,107092,0,0,0,0,0,12
46627,9/17/2015,2,49,CRS-MELLIS-CRS,107092,107098,0,0,0,0,0,12
46628,9/17/2015,2,49,CRS-JIRAMA(MAHAVOKY-A/kanga)-FOP-CRS,107098,107116,0,0,0,0,0,12
46629,9/17/2015,2,49,CRS-MELLIS-CRS,107116,107123,0,0,0,0,0,12
46630,9/18/2015,2,49,CRS-MAGASIN-CRS,107123,107132,0,0,0,0,0,2
46631,9/18/2015,2,49,CRS-ONGEFA-CRS,107132,107135,0,0,0,0,0,2
46632,9/18/2015,2,49,CRS-BMOI-CRS,107135,107141,0,0,0,0,0,2
46633,9/19/2015,2,49,CRS-AMBATOMAINTY- FIANARCRS-AMBATOMAINTY-FIANARANTSOA,107141,107553,66.66999817,210024,0,0,107141,3
46634,9/20/2015,2,49,FIANARANTSOA-IKONGO,107553,107726,76.06999969,239000,0,0,107554,3
46635,9/23/2015,2,49,IKONGO-MAROMIANOKA-IKONGO,107726,107780,0,0,0,0,0,3
46636,9/24/2015,2,49,IKONGO-FIANARANTSOA,107780,107997,0,0,0,0,0,3
46637,9/25/2015,2,49,FIANARANTSOA-SOAVIMANSOANDRO-CRS,107997,108420,0,0,0,0,0,3
46638,9/14/2015,2,15,CRS-SAIFEE-AEROPORT-CRS,161486,161502,0,0,0,0,0,82
46639,9/14/2015,2,15,CRS-GANIVALA-CYBERT-BFV-BOA-RAVINALA-COLIS-CRS,161502,161517,0,0,0,0,0,82
46640,9/15/2015,2,15,CRS-BOA-COLIS-GENDARME-POLICE-POMPIER-A YOUNOOS-CYBER-CRS,161517,161539,0,0,0,0,0,82
46641,9/16/2015,2,15,CRS-TELMA-LIBRERIEELENA-CRS,161539,161548,0,0,0,0,0,82
46642,9/16/2015,2,15,CRS-CDD-BAZAR BE-SCORE-CRS,161548,161562,0,0,0,0,0,82
46643,9/16/2015,2,15,CRS-CDD-CRS,161562,161569,0,0,0,0,0,82
46644,9/17/2015,2,15,CRS-QYOONOOS-Q DE CENTRE-CRS,161569,161575,0,0,0,0,0,82
46645,9/17/2015,2,15,CRS-Q DU CENTRE-Q MOISE-CRS,161575,161581,0,0,0,0,0,82
46646,9/17/2015,2,15,CRS-GARAGE FITIAVANA-CRS,161581,161584,0,0,0,0,0,82
46647,9/17/2015,2,15,CRS-Q MOISE-CRS,161584,161589,0,0,0,0,0,82
46648,9/18/2015,2,15,CRS-GARAGE FITIAVANA-GALANA-BOA-LIBRERIE FITIA-CYBERT-CRS,161589,161605,0,0,0,0,0,82
46649,9/19/2015,2,15,CRS-AEROPORT-SAIFEE-CRS,161605,161624,0,0,0,0,0,82
46650,9/18/2015,2,17,CRS-CARLTON-CRS,182411,182425,0,0,0,0,0,12
46651,9/18/2015,2,17,CRS-ANDREFAN`AMBOHIJANAHARY-BESARETY-CRS,182425,182442,104.7600021,330000,0,0,182431,12
46652,9/19/2015,2,17,CRS-RANOMAFANA,182442,182827,0,0,0,0,0,12
46653,9/20/2015,2,17,RANOMAFANA-FARAFANGANA,182827,183116,57.15999985,180054,0,0,183003,12
